,USA_MOM,USA_QUAL,USA_VAL,USA_SMALL,EUR_MOM,EUR_QUAL,EUR_VAL,EUR_SMALL,CONS_DISC,CONS_STAP,ENERGY,HEALTH,INDUST,INFOTECH,MATERIALS
2007-12,1067.42163204,899.62410313,678.2330154877714,287.2467299830884,2027.551276345858,1171.6108736845883,1164.1728418389291,215.23744929446377,259.5299987792969,299.54998779296875,603.0399780273438,409.70001220703125,354.3500061035156,411.6199951171875,259.8399963378906
2008-01,943.22597869,834.86605706,646.8897705456193,269.53500439121484,1798.4883042102952,1048.1233989351676,1012.6231773247116,189.44694430410144,256.1300048828125,283.55999755859375,537.1500244140625,389.6000061035156,338.5400085449219,360.1400146484375,249.3800048828125
2008-02,938.3159226,822.57426123,629.0733528741395,260.9787460599866,1793.0453935605394,1059.8756481175262,1001.0908788037368,194.3003952101308,245.67999267578125,282.8299865722656,572.9299926757812,379.69000244140625,328.1300048828125,345.20001220703125,254.00999450683594
2008-03,933.47475012,817.89929866,608.7665912168959,258.3714915037628,1687.1889515995713,995.7417896216876,977.9812545523364,187.6369172372971,243.32000732421875,291.2200012207031,557.6500244140625,360.7900085449219,338.510009765625,348.3599853515625,250.6199951171875
2008-04,1011.16125308,844.65734857,640.8738043512499,273.0274615243745,1779.6692906214073,1074.7481866188955,1035.0527302517812,193.2453833890068,253.60000610351562,290.1000061035156,618.239990234375,365.9200134277344,343.0400085449219,372.4200134277344,263.9700012207031
2008-05,1050.98600175,865.52436228,652.5026520960545,287.0724759297282,1808.1592070157897,1094.755693223551,1027.6311354067425,194.8779446343211,254.77999877929688,293.82000732421875,637.780029296875,372.1400146484375,345.82000732421875,392.7300109863281,276.1499938964844
2008-06,1035.8996295,808.45307684,589.7402351278007,262.7234776545205,1717.3525007715643,1021.884750384456,912.3384233339378,175.40226380140118,223.57000732421875,273.9700012207031,652.0,354.5400085449219,302.6499938964844,356.3500061035156,260.3399963378906
2008-07,940.68497004,801.01178011,580.6631139740884,265.3969473150039,1602.0216494526828,990.9077687117008,887.0331700368466,167.81372348670126,224.52000427246094,282.8699951171875,560.760009765625,372.0299987792969,307.94000244140625,351.8399963378906,249.49000549316406
2008-08,932.18955085,817.07185177,590.4634661503562,273.0378401991021,1590.2022718822045,999.8336143361824,917.4239532095128,172.83800922594736,240.3000030517578,289.9800109863281,556.0700073242188,378.4700012207031,313.1099853515625,358.94000244140625,242.4600067138672
2008-09,786.91634817,757.25966744,532.7310434139002,245.55908458267007,1345.9601486787938,879.8449585444982,795.2628936807849,144.81622827933887,221.25,285.29998779296875,489.3500061035156,354.5199890136719,275.04998779296875,310.4700012207031,200.66000366210938
2008-10,672.70570009,642.02823587,434.332341972333,193.3498458896981,1262.240400062589,824.5505058114679,686.3330369530946,115.33645845980148,178.6199951171875,253.67999267578125,401.2099914550781,312.6700134277344,222.99000549316406,257.4200134277344,156.16000366210938
2008-11,614.66896695,609.23772485,395.10771887090505,172.07441362401656,1149.7111719329212,776.0216672076169,640.372145962666,105.20347935108629,161.14999389648438,248.57000732421875,402.79998779296875,290.2099914550781,206.02999877929688,227.97999572753906,138.63999938964844
2008-12,622.69492795,614.73095736,415.6870898193366,181.34218398466567,1082.4000959759976,735.2998995917532,617.358831406388,100.95553061006484,169.41000366210938,246.66000366210938,386.3500061035156,309.4100036621094,207.2100067138672,231.80999755859375,137.58999633789062
2009-01,564.84250823,586.56524102,380.8386900364914,164.8433560028991,1085.1791170295935,734.5991438295371,581.2493939815871,102.43546951881628,151.3800048828125,227.75999450683594,374.1400146484375,305.4100036621094,180.99000549316406,224.67999267578125,127.62999725341797
2009-02,507.49060776,535.33257625,323.17083131623093,145.7797292767593,989.4058257759978,677.1708937704811,517.1251916256559,96.07734831537462,138.22000122070312,211.27000427246094,327.5400085449219,266.19000244140625,148.49000549316406,215.00999450683594,116.33999633789062
2009-03,538.86804176,580.63940226,354.8065092068075,159.63871962236152,983.1084391259728,684.4427970881347,532.7939620634259,98.13309324031124,154.82000732421875,218.77000427246094,339.67999267578125,283.0400085449219,162.10000610351562,240.99000549316406,133.7100067138672
2009-04,568.84217403,620.81244442,406.9442441056542,187.3022198279707,1034.8241317374168,732.6470313515209,628.9691468181342,118.82173936885287,183.50999450683594,225.41000366210938,356.0299987792969,280.5299987792969,190.8300018310547,270.010009765625,153.88999938964844
2009-05,592.94976889,651.36177792,443.16008782865777,194.6015065851867,1073.3992781979136,761.9017521312204,660.268343543796,125.431399436984,179.47000122070312,236.02000427246094,391.3399963378906,296.4800109863281,194.19000244140625,273.1600036621094,160.8000030517578
2009-06,606.49948217,660.15493733,443.83993620644,196.4407080033478,1058.107595740614,762.1895013612018,647.303427174458,125.525331782296,182.14999389648438,238.17999267578125,373.8399963378906,306.45001220703125,191.2899932861328,287.6300048828125,154.47999572753906
2009-07,646.02915844,697.60321808,485.8419723596576,214.8890284962471,1148.1367692550773,813.1433830696849,701.9768306809608,135.24953576575274,199.22000122070312,252.85000610351562,389.9200134277344,324.1099853515625,208.97000122070312,313.9200134277344,175.0399932861328
2009-08,653.35263643,711.12680656,517.0949491143188,224.77246388668144,1166.3623567440172,826.1097941313543,753.3843074075534,146.85884122519198,205.86000061035156,254.88999938964844,391.30999755859375,330.7799987792969,217.6199951171875,321.29998779296875,178.47000122070312
2009-09,677.88547956,733.76661544,534.757012774837,238.316021591836,1185.2529320491142,838.022756364815,781.9510587087447,154.06468252986883,216.47999572753906,263.19000244140625,409.30999755859375,333.760009765625,231.9199981689453,335.6499938964844,186.9199981689453
2009-10,657.51494188,734.05776892,519.2065095305609,223.7186627358797,1178.9803331684052,844.5804359459416,742.5135381350973,149.8663835624441,211.10000610351562,265.94000244140625,422.2200012207031,326.05999755859375,221.11000061035156,334.3699951171875,176.9600067138672
2009-11,701.79916311,776.67402695,548.4040992658478,232.1246198447365,1186.8896980984414,854.261835510764,745.0297271349326,148.6533524456674,225.30999755859375,276.1099853515625,434.25,355.42999267578125,240.3000030517578,351.1000061035156,197.0399932861328
2009-12,721.62714198,791.26064921,564.8115243097773,249.38387674638173,1264.8625063856225,920.340609956506,792.4564192944399,157.15397744192254,235.07000732421875,274.29998779296875,429.95001220703125,362.2200012207031,242.99000549316406,370.7099914550781,199.80999755859375
2010-01,675.01778025,756.56352547,548.6993264547551,240.99381098558337,1227.1598282493949,914.494034484587,768.5008260081836,160.4638413285347,228.1300048828125,270.8800048828125,410.57000732421875,363.75,240.05999755859375,339.3800048828125,182.5
2010-02,706.71463749,772.07721765,568.7038750270115,252.3885748450116,1220.749708647635,917.5151059214024,765.7446986128764,157.79747301809363,240.22000122070312,278.19000244140625,418.2699890136719,363.7900085449219,251.0399932861328,353.0400085449219,190.1999969482422
2010-03,758.0895582,808.85934808,601.9411381555975,272.1731085038766,1334.4279186501053,963.43655232433,827.6763912312457,172.02770714793724,258.69000244140625,288.1300048828125,430.30999755859375,372.67999267578125,273.25,376.8900146484375,204.6199951171875
2010-04,762.06525553,815.77619538,607.0184437844954,286.6860792558407,1335.3554943151712,940.1840153457592,814.8527828214376,176.17726533280776,274.2699890136719,283.6400146484375,449.3699951171875,358.1199951171875,284.42999267578125,383.5299987792969,205.47000122070312
2010-05,709.21961198,746.7250127,551.4411667367496,264.3099132619768,1273.821478241715,904.4346309999992,766.5183884754994,163.1354371799718,254.67999267578125,270.2099914550781,396.30999755859375,333.0799865722656,256.4800109863281,351.79998779296875,185.63999938964844
2010-06,670.0613232,716.29292076,510.7375538479649,244.4317838731278,1293.8551615531878,905.6272529561844,749.7736691098085,161.71402524989864,229.7100067138672,262.6400146484375,373.3599853515625,326.8800048828125,238.2899932861328,329.92999267578125,172.4600067138672
2010-07,721.3815546,759.33315631,543.4489488871881,261.7009658264409,1337.3832237145098,921.5428712361704,790.3450805120896,170.14478213801485,247.47999572753906,277.9700012207031,403.1400146484375,331.0,262.8299865722656,353.57000732421875,193.55999755859375
2010-08,688.46386388,731.31698467,513.6610100284669,245.2214437444771,1306.4609889999397,931.0105512196212,771.8395790052983,167.19763183595828,237.4199981689453,273.55999755859375,384.1400146484375,325.0799865722656,243.5500030517578,328.1199951171875,188.0500030517578
2010-09,759.33779934,803.6410011,564.5838177779789,273.52019290278696,1395.3585061748286,953.597558523091,799.6485023211397,176.8725987016502,263.5299987792969,288.2699890136719,419.2699890136719,353.75,270.82000732421875,367.8599853515625,202.2100067138672
2010-10,796.44372532,839.19231045,586.1621708960282,283.816735369222,1428.9761055592437,967.8550952431968,820.7040164588765,183.4122095298028,277.5,296.3800048828125,442.5899963378906,361.0,277.80999755859375,391.5799865722656,215.5
2010-11,809.73685069,836.04548402,579.1248521644998,292.3865563046453,1477.370707609025,967.02640505141,796.0948899484517,183.1683574303481,284.17999267578125,292.3800048828125,465.2099914550781,349.6199951171875,279.95001220703125,384.45001220703125,217.50999450683594
2010-12,842.31766778,872.09314289,624.9891975049538,315.04390716949626,1547.746305041011,1005.6725392816124,838.4448652518628,200.18297079209268,295.5400085449219,303.5799865722656,506.75,364.7799987792969,301.1199951171875,404.54998779296875,239.61000061035156
2011-01,846.2276932,882.79882985,647.6265191035025,318.74114812219216,1503.6004194065429,993.9207618750374,875.7153107662573,199.32595309054625,292.92999267578125,297.8800048828125,541.6199951171875,366.0,313.3399963378906,419.5,238.39999389648438
2011-02,879.03287905,905.43764123,675.0469113935586,334.55090728492416,1547.52443822248,1016.5518253076724,895.1339495151037,201.7764516151041,310.3699951171875,305.79998779296875,580.6699829101562,376.5799865722656,320.2799987792969,429.0299987792969,245.22999572753906
2011-03,895.49770243,904.13138833,679.1037730500017,341.55857070747606,1520.6652295280708,987.505956664848,854.5462131716072,199.14978018673656,308.3999938964844,308.8500061035156,589.3099975585938,383.0,325.79998779296875,417.6300048828125,249.36000061035156
2011-04,929.25828032,944.15278529,693.3879044794918,351.26626273539983,1602.0534503882138,1016.6744922883788,878.2236763190389,204.44608925116736,320.3800048828125,324.45001220703125,598.02001953125,407.5899963378906,334.55999755859375,429.8299865722656,254.47999572753906
2011-05,923.49088193,940.28305176,681.807194915148,345.78308182191705,1587.9076881580909,1034.928459632898,861.2348609873059,203.5715412395025,318.9100036621094,332.1300048828125,570.469970703125,416.3699951171875,324.5299987792969,422.0400085449219,247.0500030517578
2011-06,916.02723367,933.70280632,667.271553324542,337.8728899448039,1569.8446339721645,1005.3100808031668,837.1646152608603,194.7027028800616,317.8900146484375,322.6600036621094,559.4600219726562,410.92999267578125,321.8599853515625,410.9100036621094,245.92999267578125
2011-07,898.00316545,930.24080592,635.4959739031946,324.98199174253057,1543.723160408112,1006.3449793424696,796.1033463027036,188.3406375065049,313.2099914550781,317.3399963378906,563.02001953125,394.7099914550781,299.25,417.3500061035156,237.58999633789062
2011-08,845.22033796,889.98713847,583.8991484132306,296.9404252584791,1384.258570948597,940.762710097632,694.6523791923867,168.18237115856274,296.1400146484375,318.5,506.5199890136719,385.30999755859375,278.8399963378906,391.57000732421875,221.25
2011-09,801.31722852,847.16827733,529.6291402154058,263.90354774170453,1347.9580240522257,912.5275333656906,658.9149176511771,156.09377192032034,275.5299987792969,306.7099914550781,442.7900085449219,367.7300109863281,252.6199951171875,378.19000244140625,184.5500030517578
2011-10,866.53797952,922.21321286,597.2721331046753,303.08625933258475,1431.0556835121731,970.0110865502492,716.2045368002238,166.46201467517145,308.05999755859375,319.8900146484375,517.8499755859375,388.3299865722656,287.7699890136719,421.54998779296875,217.02999877929688
2011-11,867.69412209,924.08518256,590.6037143160725,301.72542976709207,1444.7285962194378,975.663223645716,703.4214907575159,161.3040662557326,302.7799987792969,326.0,520.5,388.010009765625,287.6400146484375,410.94000244140625,214.50999450683594
2011-12,876.85389341,925.84290448,595.3722774523455,301.343356007053,1503.5008971168882,1004.1116235706036,711.0384989852344,161.4835686886358,308.5799865722656,335.5400085449219,520.8099975585938,402.6099853515625,292.4700012207031,409.92999267578125,211.7100067138672
2012-01,893.21778324,974.03322839,628.1390011890949,322.39121344397523,1506.0032130468514,1020.417435050448,746.4713693026173,176.0621295301302,326.6499938964844,329.8399963378906,528.530029296875,414.1000061035156,312.9100036621094,441.04998779296875,235.1199951171875
2012-02,936.24687183,1010.58897107,654.3634234876497,334.0911137197136,1554.8075237908847,1047.2254901270398,769.5837480442445,186.47095894638693,341.3800048828125,341.20001220703125,557.3599853515625,417.9200134277344,319.7799987792969,472.7900085449219,233.83999633789062
2012-03,975.01086778,1045.59687017,669.9746004061251,341.01617712137346,1570.6877295580489,1045.8821565098574,759.0390157913107,186.19385733706392,357.4200134277344,351.8800048828125,538.5700073242188,435.8900146484375,324.1000061035156,497.95001220703125,234.42999267578125
2012-04,991.74310728,1041.2364762,655.8502018830276,337.9421138293619,1588.8724165253464,1047.4424531742245,725.0713230004136,185.6875334358216,360.9599914550781,351.8500061035156,533.1500244140625,434.260009765625,319.80999755859375,487.0199890136719,231.75
2012-05,943.06681229,978.89089422,601.8254158055303,314.60088525199865,1531.6847717014484,1000.0,661.2858380168187,171.26856504970362,339.7799987792969,347.3299865722656,476.510009765625,417.3699951171875,299.4800109863281,448.79998779296875,213.22999572753906
2012-06,970.4496767,1006.76195271,625.8167128694298,325.8949352866297,1585.2763657616183,1036.3530171624002,697.0633624082813,174.4882776510978,344.8500061035156,357.6000061035156,500.510009765625,439.0199890136719,309.0,460.0899963378906,222.07000732421875
2012-07,982.58661027,1016.6924053,625.6160439241348,323.0979426814226,1677.249292103829,1098.109648279001,717.1603800558704,180.5257876944761,346.1000061035156,368.82000732421875,527.030029296875,446.8800048828125,312.44000244140625,468.1099853515625,220.7100067138672
2012-08,993.49446214,1042.05808925,642.0142515799505,334.35412593465554,1676.8510285889809,1098.9044118317863,737.823945632337,184.4640899231944,359.1199951171875,365.9200134277344,533.5399780273438,448.2300109863281,314.5,489.1099853515625,224.89999389648438
2012-09,1010.02276906,1062.0939723,658.8599590201628,342.67647402786463,1678.6343558903325,1104.2326006768349,742.4974572499605,190.1323085076155,370.07000732421875,369.9700012207031,551.0700073242188,465.5899963378906,319.30999755859375,495.25,232.55999755859375
2012-10,985.30831668,1022.67689535,654.8024303671538,337.79018168364195,1682.0809008062151,1098.8515735968142,756.2858781746692,192.0981086669209,364.2300109863281,364.9599914550781,539.9400024414062,463.30999755859375,317.2300109863281,460.8500061035156,227.63999938964844
2012-11,1000.0,1030.44335053,650.6100722345177,341.8952956044025,1735.755819832789,1125.008739011946,768.1076990200459,192.93391078797217,374.2799987792969,369.70001220703125,529.22998046875,464.3900146484375,321.45001220703125,463.989990234375,230.6300048828125
2012-12,987.6858044047874,1033.4833223508676,678.4219370832683,350.4992389696461,1739.5743175818775,1132.288007512136,792.7773645826165,199.8604724544659,373.1499938964844,357.9599914550781,527.75,459.45001220703125,326.010009765625,460.7200012207031,236.3000030517578
2013-01,1028.8661357142355,1085.4533391462635,722.457521742982,373.5662849571241,1785.0010855772628,1151.7577841338075,821.3868859649045,205.592301869828,397.2699890136719,381.1199951171875,573.4099731445312,496.5400085449219,347.2200012207031,470.04998779296875,246.5500030517578
2013-02,1048.1836607398209,1098.0694089111944,733.6880576651408,377.6385693875082,1854.20400981351,1177.741261927304,808.0315650305761,213.4226179805332,403.44000244140625,394.6199951171875,576.219970703125,505.67999267578125,356.04998779296875,474.75,243.33999633789062
2013-03,1099.367588459717,1132.6870063282026,772.4720255715159,394.4052723762816,1932.4659670587284,1217.8468803262624,804.7183816307698,215.60263197238805,419.4100036621094,409.5400085449219,587.6199951171875,531.4099731445312,360.95001220703125,482.30999755859375,247.13999938964844
2013-04,1129.4155305844392,1156.0011706380924,786.5043880466714,394.2215967431557,1931.657507290981,1214.1687830905962,822.3773116061875,215.8445694884797,432.6000061035156,422.3900146484375,578.8400268554688,548.2899780273438,358.8500061035156,487.3699951171875,248.8699951171875
2013-05,1125.8632236571743,1185.155717705425,816.7892724709001,407.8529574031495,1922.152416116396,1208.6386638268343,849.486779091862,222.5535591991676,443.9599914550781,412.29998779296875,590.8599853515625,555.9500122070312,375.4200134277344,508.0,255.44000244140625
2013-06,1113.6824182721125,1152.6187069362768,811.9083090098412,403.76637858826217,1855.3064088568565,1159.0669144435212,794.8244570100691,212.2222617731693,448.9100036621094,412.0899963378906,580.6599731445312,555.8900146484375,371.8399963378906,489.2300109863281,242.4600067138672
2013-07,1181.780600938242,1201.9105123268753,860.509648814076,430.0866452280184,1928.976677840121,1196.3866851941416,844.9044694753807,225.83462786013115,470.2699890136719,425.6600036621094,607.4600219726562,590.25,390.67999267578125,509.2699890136719,254.9199981689453
2013-08,1139.110179380296,1174.9508994406604,830.7257560539146,416.27613484965786,1880.813103677492,1190.574592414997,843.2012739723089,228.04441759442105,456.17999267578125,406.32000732421875,594.8400268554688,568.02001953125,379.8999938964844,504.9800109863281,254.42999267578125
2013-09,1173.5341027662805,1217.9473417857373,852.774777420668,440.2061490012,1955.4208608111248,1228.2489715070856,887.0415284824801,239.9056312945061,480.29998779296875,410.239990234375,604.8599853515625,586.02001953125,400.70001220703125,519.260009765625,265.010009765625
2013-10,1233.4092676828004,1274.788051701265,893.0983052782125,453.9407347115917,2024.5791374126893,1254.4261978079378,930.1923212624056,250.7471457223239,502.3900146484375,435.3800048828125,629.489990234375,610.6599731445312,420.9200134277344,542.6300048828125,275.8999938964844
2013-11,1268.740800522423,1322.7271633660075,927.0745434475816,467.20149947807874,2056.5425779788097,1262.379764104223,941.1499584792894,255.17589503247584,519.1400146484375,441.5799865722656,632.6599731445312,638.0599975585938,434.9100036621094,562.3599853515625,278.8800048828125
2013-12,1305.8290859473611,1353.693808895792,950.049525353546,477.6512741614728,2100.124154542992,1273.4716216426004,946.7525296717434,260.6543985102214,530.0999755859375,442.6199951171875,651.6699829101562,642.2999877929688,452.4599914550781,585.47998046875,291.6400146484375
2014-01,1276.2713925975036,1297.1964903174703,917.2621274265224,468.1784483631729,2082.956321358177,1245.7062899999253,942.0696945072524,262.67634576446784,498.4800109863281,419.1499938964844,610.4400024414062,647.9000244140625,431.9700012207031,570.3300170898438,278.0400085449219
2014-02,1359.330620226887,1356.488848830118,950.8557807146304,491.0579805815523,2206.054644996728,1307.7045899096668,983.571357611224,279.7112948868581,528.8300170898438,433.7699890136719,638.3599853515625,686.4500122070312,447.1600036621094,595.0900268554688,296.6400146484375
2014-03,1312.595670228171,1348.4660044638583,974.0643418362234,487.9759983105573,2131.4057064093968,1293.88531449202,976.9615847732364,275.9837060097944,513.3599853515625,441.9200134277344,652.9000244140625,677.010009765625,450.69000244140625,596.3599853515625,298.3500061035156
2014-04,1300.474802640763,1360.2269321972506,976.1802610718956,474.9375988919042,2123.177078918673,1315.1752529308017,989.9891235339908,271.3599182147942,506.1099853515625,453.8500061035156,686.2899780273438,672.9500122070312,457.42999267578125,597.5900268554688,300.4200134277344
2014-05,1350.4229092750816,1385.6340998991714,1000.0,479.33497637001545,2194.977307326816,1341.222900652456,1000.0,276.5413353092175,519.9400024414062,461.7799987792969,693.4600219726562,690.239990234375,465.1400146484375,618.4500122070312,308.92999267578125
2014-06,1377.0300027840303,1392.8043949145804,1025.8261713076488,503.3355272268032,2207.5511320845703,1353.408039703783,983.030879887494,273.14147326818164,529.4299926757812,459.3299865722656,727.6300048828125,704.52001953125,465.6099853515625,632.4600219726562,313.44000244140625
2014-07,1361.7050899598562,1380.9493539462226,1020.348442431878,477.6709942560474,2161.8822688698265,1339.1003759258408,968.284587086122,266.0327198667628,522.1799926757812,443.510009765625,702.8699951171875,704.3699951171875,446.3999938964844,641.3200073242188,307.19000244140625
2014-08,1422.402257791574,1438.941865713654,1059.6816447890596,501.7972717929456,2201.69572697752,1364.4612860127122,977.6548752407576,269.58980625497406,544.8099975585938,463.7900085449219,715.719970703125,737.5999755859375,464.0,664.8900146484375,318.0899963378906
2014-09,1412.294044484194,1423.2034336409886,1040.0848755965037,474.6957040174712,2232.0592786430234,1371.435970376417,980.3209331964796,264.8876610831663,528.9000244140625,465.07000732421875,661.0499877929688,739.9600219726562,458.1099853515625,659.9199829101562,312.57000732421875
2014-10,1444.5495974487549,1463.1933156535029,1049.8526237337587,496.4560516075265,2188.822683644538,1360.5025988360208,950.684519322736,260.70860287248485,539.9500122070312,480.8999938964844,641.3200073242188,778.8499755859375,474.8299865722656,670.8699951171875,304.3900146484375
2014-11,1496.639015716961,1493.723630185508,1083.8548007626832,499.840630835154,2278.6276964631493,1412.1013818578883,980.052711453247,266.53616718487854,568.4600219726562,506.5,584.5800170898438,803.6500244140625,488.1000061035156,704.2000122070312,308.0299987792969
2014-12,1478.5644796527445,1487.4586622582724,1093.7850779368282,506.3883161409714,2255.446634003586,1401.917766445773,966.3541137500566,271.96839155747466,572.75,499.5799865722656,586.5900268554688,791.969970703125,486.4700012207031,691.9500122070312,305.2799987792969
2015-01,1469.6185384940588,1461.461054831094,1036.6662930570835,493.995655585889,2464.9742049030933,1531.0479961682258,1035.818875366739,288.787947146216,554.7899780273438,493.239990234375,557.9500122070312,801.260009765625,468.5299987792969,664.9199829101562,299.2200012207031
2015-02,1546.5173981159169,1545.3525455399067,1097.638024101812,523.2658690522863,2592.2560831129704,1620.7062275149644,1120.5733209972689,314.6248810844604,601.7000122070312,513.8200073242188,577.510009765625,834.3599853515625,492.8900146484375,717.4099731445312,322.6099853515625
2015-03,1526.7588090968034,1519.8849605253242,1079.8907811218294,529.0030747575465,2660.6926015556064,1632.7308279266556,1135.8217825575084,319.9859557566048,597.8599853515625,501.3299865722656,565.760009765625,840.72998046875,479.6600036621094,693.1199951171875,306.510009765625
2015-04,1512.9877817387803,1523.4421638235776,1084.8462017284835,519.491940885946,2607.5828581919545,1622.8456781015138,1120.9736774991427,322.9150683005027,597.2999877929688,496.489990234375,602.8900146484375,828.8499755859375,479.260009765625,708.9199829101562,315.92999267578125
2015-05,1559.596221719678,1541.0251882252005,1104.1021500698048,529.5430304728698,2665.4461872593715,1650.354858778055,1122.6426146943254,332.89212391391084,604.4099731445312,500.0899963378906,571.4099731445312,864.75,479.4800109863281,723.4099731445312,316.7200012207031
2015-06,1553.7077755060548,1508.971081082026,1066.851365558187,526.1656190523242,2551.11552980586,1564.8127643885225,1070.7050598253222,322.3040014311732,607.2100219726562,489.2699890136719,551.1099853515625,861.1900024414062,466.3699951171875,691.7999877929688,303.5199890136719
2015-07,1612.6951356233849,1552.72415445733,1060.3921024469444,522.5536607197242,2685.461373585036,1647.1350930582544,1107.069782726028,333.00587030446525,635.8099975585938,515.2000122070312,508.04998779296875,884.7100219726562,467.0400085449219,712.030029296875,288.239990234375
2015-08,1514.925185528104,1464.7056348943572,993.4345686909217,491.264454247911,2472.102581784601,1508.4976613001106,1004.9924209595598,315.15274308229584,594.0700073242188,484.2900085449219,484.2099914550781,813.510009765625,440.67999267578125,670.6199951171875,271.5899963378906
2015-09,1483.867512646968,1451.9925826715428,963.127627392204,467.33924844905,2406.84780394045,1485.0735939743895,936.8681965791131,304.93375928521624,589.3699951171875,484.9100036621094,451.3299865722656,766.0599975585938,431.7799987792969,663.5499877929688,250.89999389648438
2015-10,1590.8877876545716,1585.4212787279348,1032.8450511672145,493.2673367768943,2550.9528846143644,1598.3576310852234,1014.5624262296462,323.88915923963367,642.3400268554688,512.22998046875,502.1099853515625,824.989990234375,471.1600036621094,734.3300170898438,284.6400146484375
2015-11,1597.341917260234,1584.6856339918768,1023.2222824707552,502.97371901733607,2624.052645333514,1647.9762108150378,1039.3823453814323,336.93979194014764,640.02001953125,505.7099914550781,498.260009765625,820.0399780273438,474.0,738.6900024414062,286.30999755859375
2015-12,1594.0031057806927,1563.349856644614,999.7068268622096,480.3269145283992,2536.872250344868,1576.3478797193206,978.4091041527972,329.01408598527723,621.02001953125,518.4199829101562,448.44000244140625,833.22998046875,463.5299987792969,721.47998046875,273.6400146484375
2016-01,1534.9248415517263,1489.8134020526854,916.3110562806744,442.3374203557813,2433.422968497659,1503.7014877683748,900.931554887953,301.9646259556275,588.780029296875,520.739990234375,434.6700134277344,769.47998046875,436.6199951171875,686.1599731445312,244.58999633789062
2016-02,1512.6724045242054,1483.7720880802813,925.0020575530922,445.421194042793,2371.7301700188173,1477.1851273680093,881.4076607563486,300.1336980280402,590.1900024414062,521.0599975585938,423.5400085449219,764.030029296875,451.9200134277344,675.6300048828125,262.4599914550781
2016-03,1589.737710195402,1574.7534160708783,987.9948027011244,482.3401710947893,2399.5187664567725,1485.1539785862014,895.1113722679286,309.3794728402784,628.4400024414062,543.5599975585938,462.4100036621094,783.8499755859375,483.6400146484375,737.1199951171875,281.80999755859375
2016-04,1578.6006521197942,1552.1284631008164,994.0543329189428,490.5470737747786,2371.223865078756,1487.551495529842,916.6351255433052,310.239032240026,628.760009765625,535.6300048828125,502.4200134277344,806.3400268554688,487.6499938964844,696.8099975585938,295.6199951171875
2016-05,1615.5231686016175,1568.7374622596508,1005.6488521987484,499.8659988524848,2452.4041685327584,1531.2008047878348,922.2459346555556,321.4822856833491,628.780029296875,539.0700073242188,496.5400085449219,822.3599853515625,483.7099914550781,733.5700073242188,293.989990234375
2016-06,1660.6818723002978,1556.9429247410887,991.7997137104336,499.28994545351975,2415.0853169473726,1493.514419846856,860.8247972093017,292.1021139389203,620.4099731445312,564.989990234375,512.3900146484375,829.4500122070312,487.510009765625,713.0399780273438,290.6199951171875
2016-07,1703.6226378366853,1629.945853968999,1035.2819016464457,524.9763058936443,2493.093755340937,1548.4913757717925,901.8958350841408,308.04085866925146,647.8099975585938,560.030029296875,502.2300109863281,869.780029296875,503.8299865722656,768.739990234375,305.2900085449219
2016-08,1675.7664244044115,1625.445793694786,1044.3900642742988,529.0379632473633,2449.069453815692,1527.732592310403,908.098594310324,312.4203136816421,638.6300048828125,556.260009765625,505.45001220703125,839.280029296875,506.25,782.9000244140625,304.3800048828125
2016-09,1681.2285887480332,1632.7547313073214,1050.532995735869,531.2155606344527,2497.1888856379137,1519.4230452696804,903.8038688805608,315.0434277047866,635.9600219726562,546.5399780273438,520.3499755859375,833.7899780273438,504.8699951171875,801.719970703125,299.8699951171875
2016-10,1646.3190096804676,1598.0846909056738,1036.324087544422,508.584077859945,2432.944323409854,1448.6404590071686,921.7084395212444,306.7217925229586,620.52001953125,541.27001953125,504.8900146484375,778.77001953125,494.44000244140625,800.6400146484375,293.239990234375
2016-11,1633.2106412369978,1632.304216824517,1105.130930571842,554.803169280978,2439.4938334209305,1453.254427762687,934.543443592348,309.9867166242153,648.5499877929688,516.8099975585938,544.6699829101562,792.1300048828125,536.3599853515625,795.8900146484375,312.55999755859375
2016-12,1648.7649622865315,1654.4011164964943,1127.5311898614034,565.7543348402859,2542.808055685888,1521.6562879932512,1002.0497053865028,324.7857849397621,647.8200073242188,531.7899780273438,554.5,796.9099731445312,538.0700073242188,807.9500122070312,312.1600036621094
2017-01,1702.1833959053397,1682.6056596422095,1141.2661863491571,573.4535986879706,2566.124476733712,1520.029510984445,999.2264760031252,327.58279260021567,674.9099731445312,539.510009765625,534.3400268554688,814.0599975585938,545.4299926757812,843.030029296875,326.489990234375
2017-02,1762.323867039222,1758.1784168086035,1190.6088440089482,586.062118209723,2638.636763485125,1589.410065787181,1020.584808607311,338.1330451623318,687.2100219726562,565.7899780273438,519.739990234375,864.6099853515625,563.989990234375,884.0499877929688,328.1300048828125
2017-03,1797.5753063595705,1768.664062674782,1174.688687752877,584.5774786189571,2687.2793423776816,1631.2609327134571,1047.8584226725716,346.36520143642485,700.239990234375,561.7899780273438,514.010009765625,859.75,559.6300048828125,906.2100219726562,328.7300109863281
2017-04,1841.6114587978016,1798.6454848822434,1175.4610705188582,589.5910215747924,2711.2102069939856,1655.871753252371,1057.1229668734445,361.7358222493659,716.72998046875,566.5399780273438,498.95001220703125,872.260009765625,569.1799926757812,928.3300170898438,333.1700134277344
